SYMBOL,DATE,SPX YE16,SPX YE17,SPX 16-17,SEDOL,TICKER-REGION,PRICE YE16,PRICE YE17,RETURN 16-17,REL-RETURN,ROE,SECURITY NAME,NAME,TICKER,EXCHANGE,PEER_GROUP,REGION,COUNTRY,COMP_GROUP_AVG,TOTAL_ESG_SCORE,ENVIRONMENT_SCORE,SOCIAL_SCORE,GOVERNANCE_SCORE,TOTAL_ESG_PTILE,ENVIRONMENT_PTILE,SOCIAL_PTILE,GOVERNANCE_PTILE,ENVIRONMENT_WEIGHT,SOCIAL_WEIGHT,GOVERNANCE_WEIGHT,E_OPERATIONS_INCIDENTS,E_SUPPLYCHAIN_INCIDENTS,E_PRODSERVICE_INCIDENTS,S_EMPLOYEE_INCIDENTS,S_SUPPLYCHAIN_INCIDENTS,S_CUSTOMER_INCIDENTS,S_COMMUNITY_INCIDENTS,G_BUSETHICS_INCIDENTS,G_GOVERNANCE_INCIDENTS,G_PUBLIC_POLICY_INCIDENTS,OLD_SYMBOL,CONTROVERSY_LEVEL
BYXK0T3,20161230,2238.83,2673.61,0.19,BYXK0T,NGLS.PRA-US, 	27.51 , 	26.48 , 	(0.04), 	(0.23),,Targa Resources Partners LP Cum Red Perp Pfd Unit Series A,Targa Resources Partners LP,@NA,@NA,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US87611X2045,No evidence of relevant controversies
B45GFM7,20161230,2238.83,2673.61,0.19,B45GFM,NGL-US, 	21.00 , 	14.05 , 	(0.33), 	(0.53), 	(12.67),NGL Energy Partners LP,NGL Energy Partners LP,NGL,NYSE,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US62913M1071,No evidence of relevant controversies
B18YSZ1,20161230,2238.83,2673.61,0.19,B18YSZ,NSH-US, 	28.90 , 	15.70 , 	(0.46), 	(0.65), 	20.75 ,"NuStar GP Holdings, LLC",NuStar GP Holdings LLC,NSH,NYSE,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US67059L1026,No evidence of relevant controversies
2738804,20161230,2238.83,2673.61,0.19,273880,NS-US, 	49.80 , 	29.95 , 	(0.40), 	(0.59), 	6.28 ,NuStar Energy L.P.,NuStar Energy L.P.,NS,NYSE,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US67058H1023,No evidence of relevant controversies
2130109,20161230,2238.83,2673.61,0.19,213010,OKE-US, 	57.41 , 	53.45 , 	(0.07), 	(0.26), 	135.01 ,"ONEOK, Inc.",ONEOK Inc.,OKE,NYSE,Refiners & Pipelines,United States and Canada,United States,60.20000,66.01000,52.14000,69.93000,79.15000,72.22000,45.83000,80.56000,88.89000,0.350000,0.400000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,Category 1,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US6826801036,Category 1
2639866,20161230,2238.83,2673.61,0.19,263986,OKS-US, 	43.01 ,, 	(1.00), 	(1.19), 	10.82 ,"ONEOK Partners, L.P.",ONEOK Partners L.P.,OKS,NYSE,Refiners & Pipelines,United States and Canada,United States,60.20000,49.01000,48.86000,50.40000,47.00000,9.720000,31.94000,19.44000,2.780000,0.350000,0.400000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US68268N1037,Category 1
BYZPKW9,20161230,2238.83,2673.61,0.19,BYZPKW,OSG-US, 	3.83 , 	2.74 , 	(0.28), 	(0.48), 	(0.12),Overseas Shipholding Group Inc Class A,Overseas Shipholding Group Inc.,OSG,NYSE,Refiners & Pipelines,United States and Canada,United States,60.20000,70.79000,59.43000,72.75000,83.58000,91.67000,68.06000,86.11000,93.06000,0.350000,0.400000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,US69036R8631,Category 1
2311960,20161230,2238.83,2673.61,0.19,231196,PAA-US, 	32.29 , 	20.64 , 	(0.36), 	(0.55), 	3.94 ,"Plains All American Pipeline, L.P.",Plains All American Pipeline L.P.,PAA,NYSE,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,Category 2,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US7265031051,Category 2
BDGHN95,20161230,2238.83,2673.61,0.19,BDGHN9,PAGP-US, 	34.68 , 	21.95 , 	(0.37), 	(0.56), 	5.37 ,Plains GP Holdings LP Class A,Plains GP Holdings L.P.,PAGP,NYSE,Refiners & Pipelines,United States and Canada,United States,60.20000,51.80000,45.29000,56.75000,53.00000,16.67000,15.28000,38.89000,8.330000,0.350000,0.400000,0.250000,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US72651A2078,No evidence of relevant controversies
BJH08C3,20161230,2238.83,2673.61,0.19,BJH08C,PARR-US, 	14.54 , 	19.28 , 	0.33 , 	0.13 , 	(12.92),Par Pacific Holdings Inc,Par Pacific Holdings Inc.,PARR,AMEX,Refiners & Pipelines,United States and Canada,United States,60.20000,53.11000,,,,20.00000,,,,,,,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US69888T2078,Category 1
B7F4TJ7,20161230,2238.83,2673.61,0.19,B7F4TJ,PBF-US, 	27.88 , 	35.45 , 	0.27 , 	0.08 , 	9.30 ,"PBF Energy, Inc. Class A",PBF Energy Inc.,PBF,NYSE,Refiners & Pipelines,United States and Canada,United States,60.20000,51.21000,,,,15.00000,,,,,,,Category 2,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US69318G1067,Category 2
BM7SDY5,20161230,2238.83,2673.61,0.19,BM7SDY,PBFX-US, 	18.20 , 	20.95 , 	0.15 , 	(0.04),,PBF Logistics LP,PBF Logistics LP,PBFX,NYSE,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US69318Q1040,No evidence of relevant controversies
B986ZL8,20161230,2238.83,2673.61,0.19,B986ZL,PEIX-US, 	9.50 , 	4.55 , 	(0.52), 	(0.72), 	0.37 ,"Pacific Ethanol, Inc.",Pacific Ethanol Inc.,PEIX,NasdaqCM,Refiners & Pipelines,United States and Canada,United States,60.20000,53.34000,,,,20.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US69423U3059,No evidence of relevant controversies
BCD47V2,20161230,2238.83,2673.61,0.19,BCD47V,PSXP-US, 	48.64 , 	52.35 , 	0.08 , 	(0.12), 	9.58 ,Phillips 66 Partners LP,Phillips 66 Partners LP,PSXP,NYSE,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,Category 2,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US7185492078,Category 2
B78C4Y8,20161230,2238.83,2673.61,0.19,B78C4Y,PSX-US, 	86.41 , 	101.15 , 	0.17 , 	(0.02), 	6.81 ,Phillips 66,Phillips 66,PSX,NYSE,Refiners & Pipelines,United States and Canada,United States,60.20000,53.11000,36.00000,55.22000,73.69000,23.61000,0.000000,36.11000,76.39000,0.350000,0.400000,0.250000,Category 3,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,Category 1,Category 2,Category 2,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,US7185461040,Category 3
B7577T2,20161230,2238.83,2673.61,0.19,B7577T,REGI-US, 	9.70 , 	11.80 , 	0.22 , 	0.02 , 	7.27 ,"Renewable Energy Group, Inc.",Renewable Energy Group Inc.,REGI,NasdaqGS,Refiners & Pipelines,United States and Canada,United States,60.20000,52.47000,,,,15.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,US75972A3014,Category 1
2063670,20161230,2238.83,2673.61,0.19,206367,REX-US, 	98.75 , 	82.79 , 	(0.16), 	(0.36), 	9.51 ,REX American Resources Corporation,REX American Resources Corporation,REX,NYSE,Refiners & Pipelines,United States and Canada,United States,60.20000,52.58000,,,,15.00000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US7616241052,No evidence of relevant controversies
B0XRPT1,20161230,2238.83,2673.61,0.19,B0XRPT,RGP-US,,,,,,Regency Energy Partners LP,Regency Energy Partners LP,@NA,@NA,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US75885Y1073,No evidence of relevant controversies
BTF80N4,20161230,2238.83,2673.61,0.19,BTF80N,RMP-US, 	24.58 , 	21.47 , 	(0.13), 	(0.32), 	14.19 ,Rice Midstream Partners LP,Rice Midstream Partners LP,RMP,NYSE,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US7628191006,No evidence of relevant controversies
B1L60G9,20161230,2238.83,2673.61,0.19,B1L60G,SE.XX11-US, 	41.09 ,, 	(1.00), 	(1.19), 	9.50 ,Spectra Energy Corp,Spectra Energy Corp.,@NA,NYSE,Refiners & Pipelines,United States and Canada,United States,60.20000,68.92000,66.64000,72.03000,67.15000,88.89000,91.67000,83.33000,54.17000,0.350000,0.400000,0.250000,Category 1,No evidence of relevant controversies,No evidence of relevant controversies,Category 2,No evidence of relevant controversies,Category 1,Category 2,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US8475601097,Category 2
B547XN5,20161230,2238.83,2673.61,0.19,B547XN,SEMG-US, 	41.75 , 	30.20 , 	(0.28), 	(0.47), 	0.16 ,SemGroup Corporation Class A,SemGroup Corporation,SEMG,NYSE,Refiners & Pipelines,United States and Canada,United States,60.20000,50.42000,,,,5.000000,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,US81663A1051,No evidence of relevant controversies
B1YWTD4,20161230,2238.83,2673.61,0.19,B1YWTD,SEP-US, 	45.84 , 	39.54 , 	(0.14), 	(0.33), 	7.70 ,"Spectra Energy Partners, LP",Spectra Energy Partners LP,SEP,NYSE,Refiners & Pipelines,United States and Canada,United States,,,,,,,,,,,,,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,No evidence of relevant controversies,Category 1,No evidence of relevant controversies,US84756N1090,Category 1
